from_transaction,to_device,id_15
3236939,DEV_13b0f4b32516,New
3236947,DEV_4f0d8b3c7de5,Found
3236976,DEV_9721d3a19f20,Found
3236978,DEV_e1d19bee3a09,New
3236984,DEV_2b6e21764c06,New
3236985,DEV_f284e888e004,Found
3236986,DEV_9926f1d65495,Found
3236987,DEV_a698e5b32b84,Found
3236989,DEV_f284e888e004,Unknown
3236995,DEV_d76549f74062,Found
3237006,DEV_9926f1d65495,Found
3237019,DEV_47f9a808e897,Found
3237020,DEV_d76549f74062,New
3237030,DEV_4bb2c7f622a5,Unknown
3237034,DEV_ef6294bab59e,New
3237036,DEV_c462d7089ae1,Found
3237041,DEV_0e78d5d7c4a2,Found
3237042,DEV_e3d33ed16f66,New
3237046,DEV_0e78d5d7c4a2,Found
3237053,DEV_4bb2c7f622a5,Unknown
3237062,DEV_e1d19bee3a09,New
3237072,DEV_4bb2c7f622a5,Unknown
3237077,DEV_bb817aceec8b,New
3237085,DEV_b3a8d813a972,New
3237087,DEV_ec1e79c0ed67,New
3237088,DEV_0e78d5d7c4a2,New
3237091,DEV_f284e888e004,Unknown
3237103,DEV_95f987c338bd,New
3237123,DEV_47f9a808e897,Found
3237173,DEV_c462d7089ae1,New
3237176,DEV_f284e888e004,Found
3237181,DEV_b3a8d813a972,Found
3237186,DEV_a0d5c743ab41,Found
3237192,DEV_92d2093f9423,New
3237199,DEV_11fb29051de5,Found
3237202,DEV_80e75355657f,Found
3237238,DEV_4bb2c7f622a5,Unknown
3237250,DEV_616bd1cb9da4,Unknown
3237266,DEV_25b9a683279e,Unknown
3237270,DEV_77b82f840599,Unknown
3237272,DEV_3e1a659a0a0b,New
3237276,DEV_23d041ab0794,New
3237288,DEV_3e1a659a0a0b,Found
3237300,DEV_768b54f77e86,
3237313,DEV_0eb2a9a57a79,New
3237314,DEV_6d1879d3e3cd,Found
3237320,DEV_768b54f77e86,
3237326,DEV_ca6e9d752be4,New
3237335,DEV_3e1a659a0a0b,Found
3237338,DEV_e1d19bee3a09,Found
3237339,DEV_76c92f78f5e6,New
3237340,DEV_019921cf7e71,New
3237342,DEV_f690c5ddb265,New
3237347,DEV_a23ed1bb06e5,New
3237349,DEV_e1d19bee3a09,Found
3237350,DEV_e1d19bee3a09,New
3237359,DEV_e1d19bee3a09,New
3237368,DEV_9c19be5e799d,New
3237369,DEV_c462d7089ae1,New
3237374,DEV_e1d19bee3a09,New
3237387,DEV_76c92f78f5e6,Found
3237388,DEV_057d5eca6f7a,New
3237392,DEV_c462d7089ae1,Found
3237394,DEV_3dd264a81900,New
3237396,DEV_6d1879d3e3cd,Found
3237406,DEV_905fd1627748,New
3237411,DEV_f690c5ddb265,New
3237453,DEV_68129cea5eb5,Found
3237454,DEV_c462d7089ae1,New
3237462,DEV_f690c5ddb265,Found
3237491,DEV_ec1e79c0ed67,Found
3237500,DEV_23fcc0ea686d,New
3237506,DEV_4bb2c7f622a5,Unknown
3237510,DEV_f07f51377d63,Found
3237512,DEV_cffbd019a1e9,New
3237521,DEV_eb45941e73e5,Found
3237525,DEV_6867dfe3bf69,New
3237532,DEV_9f8a9498808e,New
3237547,DEV_f07f51377d63,Found
3237549,DEV_c462d7089ae1,Found
3237576,DEV_92f7a98cbee7,New
3237583,DEV_7a2ada404ffb,Found
3237585,DEV_c462d7089ae1,Found
3237596,DEV_59f546a434b3,Found
3237601,DEV_3dd264a81900,Found
3237616,DEV_43ad284bba36,Found
3237625,DEV_fc476c0b367a,New
3237628,DEV_183d41f0809a,New
3237632,DEV_e1d19bee3a09,Found
3237634,DEV_43ad284bba36,New
3237640,DEV_e1d19bee3a09,Found
3237658,DEV_3d4f598314bd,New
3237674,DEV_e1d19bee3a09,New
3237684,DEV_e1d19bee3a09,New
3237685,DEV_43ad284bba36,Found
3237698,DEV_17b9810e238c,Found
3237707,DEV_c462d7089ae1,New
3237708,DEV_019921cf7e71,Found
3237721,DEV_78cb16b20f60,New
3237725,DEV_cad2030f2b12,Found
3237727,DEV_74805cbff942,New
3237764,DEV_e1d19bee3a09,Found
3237766,DEV_f690c5ddb265,New
3237788,DEV_3c134eb97eed,New
3237818,DEV_68129cea5eb5,New
3237819,DEV_4bb2c7f622a5,Unknown
3237820,DEV_6b457216b92c,Found
3237827,DEV_23fcc0ea686d,New
3237830,DEV_4448c744a978,Found
3237833,DEV_c462d7089ae1,Found
3237838,DEV_4bb2c7f622a5,Unknown
3237843,DEV_e1d19bee3a09,New
3237850,DEV_e1d19bee3a09,Found
3237854,DEV_5cfc26c67086,New
3237862,DEV_198a137e53a7,New
3237866,DEV_3dd264a81900,New
3237870,DEV_124ba9bedd0c,New
3237874,DEV_4db5abfaab05,New
3237876,DEV_14c9046260d6,New
3237892,DEV_fafce8e1b282,Found
3237901,DEV_4fd3e6072036,New
3237920,DEV_45965c4aa9e5,New
3237938,DEV_ec1e79c0ed67,Found
3237943,DEV_e1d19bee3a09,Found
3237944,DEV_9db593b95ffa,Found
3237947,DEV_ec1e79c0ed67,Found
3237949,DEV_e1d19bee3a09,Found
3237954,DEV_1075c4b16871,Found
3237956,DEV_6db37a3b1f77,New
3237958,DEV_1075c4b16871,New
3237961,DEV_5b47f1df6b3f,New
3237963,DEV_356aa2a6af3a,Found
3237965,DEV_356aa2a6af3a,Found
3237971,DEV_8399791c6190,Found
3237976,DEV_1a78d1baff17,Found
3237979,DEV_c462d7089ae1,New
3237985,DEV_e1d19bee3a09,Found
3237986,DEV_1fb35c962510,Found
3237988,DEV_356aa2a6af3a,Found
3237994,DEV_356aa2a6af3a,Found
3237997,DEV_add8bfd854dd,Found
3238000,DEV_c57f76f84347,New
3238008,DEV_8ed53b3a11b8,New
3238014,DEV_1a78d1baff17,Found
3238019,DEV_356aa2a6af3a,Found
3238023,DEV_0e78d5d7c4a2,New
3238030,DEV_356aa2a6af3a,Found
3238031,DEV_801329506f36,New
3238035,DEV_8ae7baf75d4b,New
3238039,DEV_aceb5a7e9ab2,Found
3238061,DEV_f284e888e004,Unknown
3238072,DEV_cffbd019a1e9,Found
3238074,DEV_e1d19bee3a09,Found
3238077,DEV_cffbd019a1e9,New
3238080,DEV_8a63078fc6dc,Found
3238082,DEV_8399791c6190,Found
3238089,DEV_e1d19bee3a09,Found
3238102,DEV_8a63078fc6dc,Found
3238105,DEV_7eca8169f03f,New
3238110,DEV_0e78d5d7c4a2,Found
3238111,DEV_8a63078fc6dc,Found
3238113,DEV_c462d7089ae1,Found
3238116,DEV_bc7634427407,Found
3238121,DEV_3b44f442efe1,New
3238129,DEV_e1d19bee3a09,Found
3238130,DEV_198a137e53a7,New
3238132,DEV_af6e15b7c5ce,Found
3238135,DEV_4bb2c7f622a5,New
3238139,DEV_8a63078fc6dc,Found
3238141,DEV_e1d19bee3a09,New
3238149,DEV_e1d19bee3a09,Found
3238152,DEV_ec1e79c0ed67,Found
3238160,DEV_25b9a683279e,New
3238161,DEV_e1d19bee3a09,Found
3238164,DEV_74945d94a011,Found
3238170,DEV_768b54f77e86,
3238182,DEV_54e6a8084c98,New
3238186,DEV_c462d7089ae1,New
3238188,DEV_819845e7d7df,Found
3238191,DEV_e1d19bee3a09,New
3238196,DEV_7ed2fb12fe16,Found
3238202,DEV_e1d19bee3a09,Found
3238206,DEV_8399791c6190,Found
3238207,DEV_3b99c2a19817,New
3238215,DEV_8399791c6190,Found
3238219,DEV_437a914f25ce,New
3238230,DEV_4bb2c7f622a5,Unknown
3238233,DEV_f150f8aab3e4,Found
3238237,DEV_8399791c6190,Found
3238262,DEV_91a6ed30b15c,Found
3238264,DEV_2a923dcb172b,New
3238265,DEV_7b5b45825d8c,Found
3238266,DEV_f284e888e004,Found
3238277,DEV_f690c5ddb265,Found
3238279,DEV_fc693a856364,New
3238284,DEV_9fd0ac4d72ef,New
3238288,DEV_e1d19bee3a09,New
3238292,DEV_0f9a8d8f0284,Found
3238295,DEV_14eaf4e50550,New
3238302,DEV_12278155de33,New
3238303,DEV_f690c5ddb265,Found
3238312,DEV_ab0d896c2c35,New
3238313,DEV_63bba412e472,Found
3238316,DEV_e1d19bee3a09,Found
3238321,DEV_b9310ad81315,New
3238324,DEV_63bba412e472,Found
3238327,DEV_e652628240f0,New
3238328,DEV_63bba412e472,New
3238331,DEV_63bba412e472,Found
3238335,DEV_1286c27110d5,Found
3238336,DEV_e1d19bee3a09,New
3238339,DEV_4fd3e6072036,Found
3238340,DEV_c462d7089ae1,New
3238344,DEV_bc7634427407,Found
3238348,DEV_aadcdfea92ef,New
3238356,DEV_402a69adced9,New
3238357,DEV_bc7634427407,Found
3238359,DEV_63bba412e472,Found
3238366,DEV_1d373c15b9c6,Found
3238369,DEV_1d373c15b9c6,New
3238370,DEV_39845ca1e9ab,New
3238374,DEV_b04162a46cde,Found
3238378,DEV_7b5b45825d8c,Found
3238379,DEV_1528074c6b88,New
3238381,DEV_7b5b45825d8c,Found
3238385,DEV_bb817aceec8b,New
3238388,DEV_63bba412e472,Found
3238393,DEV_95f987c338bd,New
3238395,DEV_4bb2c7f622a5,New
3238397,DEV_a36134b58e4c,Found
3238401,DEV_c0ebcd0e9f01,New
3238402,DEV_1d373c15b9c6,Found
3238403,DEV_aadcdfea92ef,Found
3238405,DEV_3f453afff783,Found
3238409,DEV_aadcdfea92ef,Found
3238419,DEV_1075c4b16871,New
3238427,DEV_819845e7d7df,New
3238429,DEV_95f987c338bd,New
3238433,DEV_e1d19bee3a09,New
3238435,DEV_e1d19bee3a09,Found
3238442,DEV_ed061b6af766,New
3238443,DEV_4bb2c7f622a5,Unknown
3238445,DEV_b24ba9443cd3,New
3238450,DEV_768b54f77e86,
3238453,DEV_8ae7baf75d4b,New
3238455,DEV_4bb2c7f622a5,Unknown
3238456,DEV_819845e7d7df,Found
3238458,DEV_4bb2c7f622a5,Unknown
3238462,DEV_4bb2c7f622a5,Unknown
3238466,DEV_c462d7089ae1,Found
3238469,DEV_ed727359ccfe,Found
3238472,DEV_25b9a683279e,Unknown
3238473,DEV_e1d19bee3a09,Found
3238477,DEV_7344a67df07a,Found
3238484,DEV_8ef5d996d169,New
3238486,DEV_927f64e5b968,New
3238489,DEV_1ec24cef628f,New
3238490,DEV_9ae68a2856b8,New
3238491,DEV_c462d7089ae1,Found
3238493,DEV_94c180b08d2a,Found
3238494,DEV_c462d7089ae1,New
3238499,DEV_4c0f04f45b20,Found
3238500,DEV_4bb2c7f622a5,Found
3238502,DEV_63bba412e472,Found
3238505,DEV_63bba412e472,Found
3238507,DEV_ba0ee226cc41,New
3238509,DEV_63bba412e472,Found
3238511,DEV_63bba412e472,Found
3238512,DEV_63bba412e472,Found
3238514,DEV_63bba412e472,Found
3238518,DEV_63bba412e472,Found
3238520,DEV_63bba412e472,Found
3238522,DEV_63bba412e472,Found
3238524,DEV_e1d19bee3a09,New
3238525,DEV_4bb2c7f622a5,Unknown
3238528,DEV_e75b92831923,New
3238531,DEV_e652628240f0,New
3238532,DEV_296d7de735b0,Found
3238534,DEV_bcc361977cec,Found
3238535,DEV_f690c5ddb265,Found
3238536,DEV_0e78d5d7c4a2,Found
3238537,DEV_cffbd019a1e9,Found
3238540,DEV_819845e7d7df,New
3238544,DEV_c462d7089ae1,New
3238550,DEV_819845e7d7df,Found
3238551,DEV_c462d7089ae1,Found
3238553,DEV_768b54f77e86,
3238555,DEV_768b54f77e86,
3238558,DEV_c462d7089ae1,Found
3238562,DEV_c462d7089ae1,Found
3238565,DEV_4bb2c7f622a5,Unknown
3238566,DEV_c462d7089ae1,Found
3238567,DEV_64a94f2abfca,New
3238569,DEV_768b54f77e86,
3238574,DEV_67967d32ea6c,New
3238577,DEV_819845e7d7df,New
3238579,DEV_c462d7089ae1,Found
3238583,DEV_7b1b94ea909a,Found
3238584,DEV_089e369f6a71,Found
3238586,DEV_819845e7d7df,New
3238602,DEV_ba11d93ecb55,New
3238603,DEV_3dd264a81900,Found
3238604,DEV_4bb2c7f622a5,Unknown
3238608,DEV_819845e7d7df,Found
3238611,DEV_4bb2c7f622a5,Found
3238617,DEV_819845e7d7df,New
3238620,DEV_65ffcde56677,Found
3238652,DEV_43495f94f537,Found
3238654,DEV_d095bc82d802,New
3238657,DEV_6e9045a4acc1,Found
3238671,DEV_d7b3c5389418,Found
3238683,DEV_d7b3c5389418,Found
3238689,DEV_f69d56b518c3,New
3238692,DEV_d095bc82d802,New
3238694,DEV_d7b3c5389418,Found
3238699,DEV_d7b3c5389418,Found
3238701,DEV_77b82f840599,Unknown
3238702,DEV_868ce3717b3f,New
3238703,DEV_25285308d5fd,New
3238713,DEV_299c58f097bd,New
3238716,DEV_7b5b45825d8c,New
3238717,DEV_e1d19bee3a09,New
3238721,DEV_40a6204f97ee,Found
3238735,DEV_40a6204f97ee,New
3238736,DEV_fa5bab27ad00,New
3238737,DEV_299c58f097bd,Found
3238751,DEV_db42da3b99e3,New
3238772,DEV_41646334e21d,Unknown
3238807,DEV_cffbd019a1e9,Unknown
3238809,DEV_9721d3a19f20,Found
3238812,DEV_9721d3a19f20,Found
3238817,DEV_9721d3a19f20,Found
3238828,DEV_84090fb0dca4,New
3238830,DEV_24774ccf8bee,New
3238833,DEV_c462d7089ae1,Found
3238836,DEV_ba002dd3e222,Found
3238847,DEV_ba002dd3e222,Found
3238848,DEV_79feb450cb2f,New
3238849,DEV_a5f8c638c0ad,New
3238852,DEV_e1d19bee3a09,New
3238856,DEV_bd5768005816,New
3238858,DEV_d652c96b1344,Found
3238871,DEV_b39ca7216963,Found
3238872,DEV_eaac4a4f99af,New
3238874,DEV_3c26b2977237,New
3238881,DEV_19a75bf9784d,Found
3238885,DEV_f690c5ddb265,Found
3238887,DEV_ba002dd3e222,New
3238897,DEV_d7b3c5389418,Found
3238898,DEV_25b9a683279e,Unknown
3238902,DEV_f508d4857a07,New
3238905,DEV_4bb2c7f622a5,Unknown
3238911,DEV_41278a77ef05,Found
3238914,DEV_f284e888e004,Unknown
3238932,DEV_e1d19bee3a09,New
3238938,DEV_3796bfaae824,Found
3238955,DEV_4bb2c7f622a5,Unknown
3238974,DEV_54e6a8084c98,New
3238986,DEV_c462d7089ae1,Unknown
3238994,DEV_ef464e322586,New
3239003,DEV_768b54f77e86,
3239004,DEV_f2552c22c695,New
3239007,DEV_75a0936a830e,New
3239012,DEV_f690c5ddb265,Found
3239013,DEV_4bb2c7f622a5,Unknown
3239014,DEV_74945d94a011,Found
3239015,DEV_0de4539bf6ca,Found
3239019,DEV_0661bc4ca931,Found
3239022,DEV_1293f33a72bd,New
3239028,DEV_4bb2c7f622a5,Unknown
3239046,DEV_25b9a683279e,Unknown
3239047,DEV_fd536b3b604e,Found
3239061,DEV_4bb2c7f622a5,Unknown
3239072,DEV_c462d7089ae1,Found
3239079,DEV_c8dc4d6ee950,Found
3239083,DEV_f284e888e004,Unknown
3239085,DEV_768b54f77e86,
3239086,DEV_74945d94a011,New
3239093,DEV_16bb2664c2f9,New
3239103,DEV_5ea76fbfe2d2,New
3239109,DEV_40a6204f97ee,New
3239112,DEV_4bb2c7f622a5,Unknown
3239128,DEV_d3327258b0d5,New
3239135,DEV_bb817aceec8b,Found
3239150,DEV_47f9a808e897,New
3239164,DEV_ec1e79c0ed67,Found
3239169,DEV_1fb35c962510,New
3239170,DEV_a6be75fde948,New
3239173,DEV_9aac5639cf07,New
3239182,DEV_4bb2c7f622a5,Unknown
3239186,DEV_25285308d5fd,New
3239200,DEV_e11afd1a0ee1,New
3239207,DEV_6f176f25c20e,New
3239225,DEV_4bb2c7f622a5,New
3239233,DEV_4bb2c7f622a5,Unknown
3239234,DEV_c462d7089ae1,New
3239235,DEV_c462d7089ae1,New
3239236,DEV_b40137ba7caf,Found
3239244,DEV_e1d19bee3a09,Found
3239257,DEV_4caa8a87df76,New
3239262,DEV_c462d7089ae1,Found
3239263,DEV_e1d19bee3a09,Found
3239272,DEV_819845e7d7df,Found
3239274,DEV_f284e888e004,New
3239277,DEV_b04edb9207de,Found
3239280,DEV_c462d7089ae1,Found
3239288,DEV_343ba65acfa2,Unknown
3239301,DEV_29f344db171e,Found
3239308,DEV_8321bb5a238d,New
3239312,DEV_e11afd1a0ee1,Found
3239318,DEV_e1d19bee3a09,New
3239328,DEV_4bb2c7f622a5,Unknown
3239355,DEV_5c3fe15a1c9d,New
3239360,DEV_ed6c9f270051,Found
3239367,DEV_c462d7089ae1,Found
3239381,DEV_9721d3a19f20,New
3239388,DEV_c462d7089ae1,Found
3239404,DEV_4bb2c7f622a5,Unknown
3239412,DEV_ef8d598f5924,Found
3239413,DEV_819845e7d7df,Found
3239417,DEV_a6be75fde948,Found
3239419,DEV_6de98655fa57,New
3239425,DEV_c9a59bfc9251,Found
3239436,DEV_3c26b2977237,New
3239443,DEV_e1d19bee3a09,Found
3239448,DEV_4bb2c7f622a5,Unknown
3239450,DEV_e1d19bee3a09,New
3239452,DEV_c462d7089ae1,Found
3239457,DEV_e1d19bee3a09,Found
3239465,DEV_c462d7089ae1,Found
3239466,DEV_ef8d598f5924,Found
3239480,DEV_e1d19bee3a09,Found
3239481,DEV_c54cf7b50e12,Found
3239482,DEV_6a36b44faf8d,Found
3239504,DEV_3180f84aedf3,Found
3239507,DEV_16c0ca59976e,Found
3239509,DEV_e1d19bee3a09,Found
3239513,DEV_c3a32ea399a5,Found
3239515,DEV_e1d19bee3a09,Found
3239518,DEV_d094973e8d8c,New
3239520,DEV_e1d19bee3a09,Found
3239523,DEV_e203a3bbd1a8,New
3239524,DEV_5afd43727038,Found
3239525,DEV_e1d19bee3a09,New
3239527,DEV_e1d19bee3a09,Found
3239528,DEV_e1d19bee3a09,Found
3239538,DEV_e1d19bee3a09,Found
3239540,DEV_3180f84aedf3,Found
3239543,DEV_c61639946f61,Found
3239547,DEV_e44b9771298f,Found
3239557,DEV_e1d19bee3a09,Found
3239559,DEV_9721d3a19f20,Found
3239562,DEV_e1d19bee3a09,Found
3239566,DEV_47f9a808e897,Found
3239569,DEV_c3a32ea399a5,Found
3239571,DEV_e44b9771298f,New
3239573,DEV_d095bc82d802,New
3239581,DEV_c462d7089ae1,New
3239583,DEV_4bb2c7f622a5,Unknown
3239587,DEV_4bb2c7f622a5,Unknown
3239589,DEV_e1d19bee3a09,Found
3239593,DEV_9721d3a19f20,Found
3239598,DEV_c462d7089ae1,Found
3239603,DEV_7a0a973175b2,Found
3239607,DEV_e1d19bee3a09,Found
3239615,DEV_5bfcc80ef31a,New
3239619,DEV_4c0f04f45b20,Found
3239634,DEV_3dd264a81900,Found
3239639,DEV_c462d7089ae1,Found
3239642,DEV_c462d7089ae1,Found
3239644,DEV_48bfec440fdc,New
3239658,DEV_1fb35c962510,New
3239662,DEV_e1d19bee3a09,Found
3239693,DEV_c462d7089ae1,New
3239700,DEV_d42488a87b9c,New
3239705,DEV_a5fba8d50891,Found
3239707,DEV_d095bc82d802,New
3239713,DEV_a532d50e0eb0,Found
3239726,DEV_09e9790a86d9,New
3239728,DEV_e1d19bee3a09,New
3239742,DEV_1ddaa34b7eb4,Found
3239744,DEV_7a0a973175b2,Found
3239747,DEV_4bb2c7f622a5,Unknown
3239748,DEV_ef8d598f5924,Found
3239755,DEV_f79b9f2b8632,Found
3239756,DEV_46a159dbd8a2,New
3239764,DEV_d477e87a60fa,Found
3239773,DEV_2e3150fd54df,New
3239775,DEV_4bb2c7f622a5,Unknown
3239779,DEV_37250fde9212,New
3239784,DEV_eb63dd821d0c,New
3239786,DEV_3dd264a81900,New
3239791,DEV_4c0f04f45b20,Found
3239798,DEV_70d4d3714cce,New
3239802,DEV_4f4c1f982a6c,New
3239806,DEV_70d4d3714cce,Found
3239813,DEV_768b54f77e86,
3239816,DEV_e1d19bee3a09,Found
3239818,DEV_2d575435b13b,Found
3239820,DEV_2fddc5159215,Found
3239821,DEV_bf1c0a915f9c,New
3239830,DEV_2d575435b13b,Found
3239832,DEV_68129cea5eb5,New
3239833,DEV_d095bc82d802,New
3239836,DEV_52b6f95f0edd,New
3239847,DEV_0898629a1934,New
3239848,DEV_2d575435b13b,Found
3239853,DEV_a20c57b83f8f,Found
3239854,DEV_31765608bac0,Found
3239860,DEV_8a63078fc6dc,Found
3239874,DEV_0661bc4ca931,Found
3239892,DEV_25285308d5fd,New
3239899,DEV_96e402f4a02d,New
3239903,DEV_8a63078fc6dc,Found
3239916,DEV_e66fe314ca3d,New
3239921,DEV_f690c5ddb265,Found
3239923,DEV_efb5ab19cdf5,New
3239924,DEV_e652628240f0,Found
3239927,DEV_768b54f77e86,
3239929,DEV_4bb2c7f622a5,Unknown
3239934,DEV_e1f6b44b6f60,Found
3239940,DEV_d0c45a725006,Found
3239947,DEV_fafce8e1b282,Found
3239950,DEV_e1d19bee3a09,New
3239951,DEV_4bb2c7f622a5,New
3239952,DEV_4bb2c7f622a5,Unknown
3239956,DEV_bd107410ae30,New
3239968,DEV_f690c5ddb265,Found
3239970,DEV_e1d19bee3a09,Found
3239972,DEV_8a63078fc6dc,Found
3239973,DEV_e1d19bee3a09,Found
3239975,DEV_d095bc82d802,New
3239976,DEV_849386428f05,Found
3239978,DEV_9721d3a19f20,Found
3239980,DEV_74945d94a011,Found
3239984,DEV_768b54f77e86,
3239988,DEV_bb3bcdfb9c13,Found
3239996,DEV_849386428f05,New
3240003,DEV_f690c5ddb265,Found
3240004,DEV_e66fe314ca3d,Found
3240006,DEV_a68eafb5e24e,Found
3240007,DEV_9721d3a19f20,Found
3240008,DEV_c3bdf9e53969,Found
3240011,DEV_c462d7089ae1,Found
3240016,DEV_c2ee79fe3c44,Found
3240021,DEV_9721d3a19f20,Found
3240032,DEV_ec1e79c0ed67,Found
3240034,DEV_d0c45a725006,Found
3240051,DEV_c3bdf9e53969,Found
3240078,DEV_40a6204f97ee,Found
3240088,DEV_8ee2dc43cddd,New
3240098,DEV_4bb2c7f622a5,Unknown
3240114,DEV_3dd264a81900,New
3240119,DEV_e1d19bee3a09,New
3240120,DEV_bd5768005816,Found
3240132,DEV_196ff06ec9d2,Found
3240155,DEV_25b9a683279e,New
3240158,DEV_4bb2c7f622a5,Unknown
3240162,DEV_bb3bcdfb9c13,Found
3240177,DEV_914a79cadacd,Found
3240179,DEV_057d5eca6f7a,Unknown
3240185,DEV_9721d3a19f20,New
3240191,DEV_d095bc82d802,New
3240193,DEV_d095bc82d802,New
3240194,DEV_4bb2c7f622a5,Unknown
3240203,DEV_58bdd493a1c0,Found
3240205,DEV_58bdd493a1c0,Found
3240210,DEV_c462d7089ae1,Found
3240211,DEV_d095bc82d802,New
3240218,DEV_538546edb3ce,New
3240222,DEV_6e36c6994320,Found
3240250,DEV_fcf283d569a6,Found
3240252,DEV_58bdd493a1c0,Found
3240256,DEV_e1d19bee3a09,New
3240257,DEV_e1d19bee3a09,Found
3240269,DEV_e1d19bee3a09,Found
3240275,DEV_0e78d5d7c4a2,New
3240280,DEV_de99fcd558be,New
3240283,DEV_c462d7089ae1,Found
3240285,DEV_4bb2c7f622a5,Unknown
3240291,DEV_40a6204f97ee,Found
3240295,DEV_2ceb8f1464f6,Found
3240308,DEV_47ff9a494cfa,New
3240309,DEV_4bb2c7f622a5,Unknown
3240313,DEV_e1d19bee3a09,Found
3240322,DEV_58bdd493a1c0,Found
3240323,DEV_91a6ed30b15c,New
3240329,DEV_d86cc31f9565,New
3240334,DEV_d095bc82d802,New
3240335,DEV_e1d19bee3a09,Found
3240339,DEV_8ae7baf75d4b,New
3240344,DEV_40a6204f97ee,Found
3240350,DEV_e1d19bee3a09,Found
3240353,DEV_47ff9a494cfa,Found
3240359,DEV_0e78d5d7c4a2,New
3240365,DEV_40a6204f97ee,New
3240366,DEV_91a6ed30b15c,Found
3240367,DEV_40a6204f97ee,Found
3240372,DEV_d095bc82d802,New
3240374,DEV_f284e888e004,Unknown
3240391,DEV_b3a8d813a972,New
3240397,DEV_e1d19bee3a09,New
3240405,DEV_4bb2c7f622a5,Unknown
3240415,DEV_91a6ed30b15c,Found
3240417,DEV_91a6ed30b15c,Found
3240436,DEV_bd37bca04324,New
3240440,DEV_4bb2c7f622a5,Unknown
3240447,DEV_4bb2c7f622a5,Unknown
3240450,DEV_91a6ed30b15c,New
3240461,DEV_c462d7089ae1,Found
3240462,DEV_3c6d22c8a6e2,New
3240468,DEV_b2a2a6f809e0,Found
3240470,DEV_c462d7089ae1,Found
3240472,DEV_819845e7d7df,New
3240478,DEV_822111955e21,New
3240481,DEV_d095bc82d802,New
3240499,DEV_4bb2c7f622a5,Unknown
3240508,DEV_d095bc82d802,New
3240512,DEV_e1d19bee3a09,Found
3240522,DEV_68129cea5eb5,Found
3240528,DEV_d8c83b21fc45,New
3240538,DEV_e1d19bee3a09,New
3240541,DEV_768b54f77e86,
3240546,DEV_4bb2c7f622a5,New
3240547,DEV_768b54f77e86,
3240551,DEV_4bb2c7f622a5,Unknown
3240563,DEV_fcd1e20c6e77,Found
3240564,DEV_74945d94a011,Found
3240570,DEV_e1d19bee3a09,New
3240573,DEV_4bb2c7f622a5,Unknown
3240574,DEV_4bb2c7f622a5,Unknown
3240575,DEV_e1d19bee3a09,Found
3240581,DEV_e1d19bee3a09,Found
3240590,DEV_4bb2c7f622a5,Unknown
3240599,DEV_e1d19bee3a09,Found
3240605,DEV_059ecd03b28d,New
3240617,DEV_e1d19bee3a09,New
3240622,DEV_e1d19bee3a09,Found
3240623,DEV_e1d19bee3a09,New
3240640,DEV_4bb2c7f622a5,Unknown
3240645,DEV_c0a1b6ff1428,New
3240646,DEV_e1d19bee3a09,Found
3240651,DEV_768b54f77e86,
3240653,DEV_c462d7089ae1,New
3240658,DEV_e1d19bee3a09,New
3240662,DEV_e1d19bee3a09,Found
3240663,DEV_450ed10deeb1,Found
3240666,DEV_d095bc82d802,New
3240685,DEV_450ed10deeb1,Found
3240688,DEV_e0408c8d4c57,New
3240698,DEV_c8655eadf169,New
3240704,DEV_e1d19bee3a09,Found
3240708,DEV_7ada6590ae98,Found
3240714,DEV_d42488a87b9c,New
3240725,DEV_74945d94a011,New
3240731,DEV_4bb2c7f622a5,Unknown
3240734,DEV_f690c5ddb265,Found
3240735,DEV_23fcc0ea686d,New
3240736,DEV_a35114195f09,New
3240743,DEV_c462d7089ae1,New
3240752,DEV_4bb2c7f622a5,Unknown
3240753,DEV_6d1879d3e3cd,New
3240772,DEV_819845e7d7df,New
3240782,DEV_f284e888e004,Unknown
3240785,DEV_f690c5ddb265,Found
3240791,DEV_c462d7089ae1,Found
3240794,DEV_ec1e79c0ed67,Found
3240797,DEV_fafce8e1b282,Found
3240800,DEV_58bdd493a1c0,Found
3240805,DEV_a5fba8d50891,Found
3240808,DEV_e1d19bee3a09,Found
3240815,DEV_91a6ed30b15c,New
3240820,DEV_a5fba8d50891,New
3240821,DEV_68129cea5eb5,Found
3240832,DEV_198a137e53a7,New
3240833,DEV_a5fba8d50891,Found
3240834,DEV_ef6294bab59e,Found
3240845,DEV_26753172762e,New
3240848,DEV_d0c45a725006,Found
3240854,DEV_c462d7089ae1,New
3240855,DEV_e1d19bee3a09,New
3240868,DEV_4bb2c7f622a5,Unknown
3240870,DEV_768b54f77e86,
3240874,DEV_d20ccce19b4d,Found
3240886,DEV_e1d19bee3a09,New
3240897,DEV_e1d19bee3a09,New
3240899,DEV_3874d722eeaa,New
3240933,DEV_4f5c285f92c7,Found
3240934,DEV_4f4c1f982a6c,Found
3240935,DEV_ae7fd4967dfb,New
3240938,DEV_e1d19bee3a09,Found
3240939,DEV_4bb2c7f622a5,Unknown
3240944,DEV_402a69adced9,New
3240946,DEV_4f4c1f982a6c,Found
3240961,DEV_9721d3a19f20,Found
3240962,DEV_198a137e53a7,New
3240972,DEV_e1d19bee3a09,Found
3240973,DEV_ec1e79c0ed67,New
3240976,DEV_c5863c2494a1,Found
3240981,DEV_4f5c285f92c7,New
